accession_number	call_number	title	author	book_place	book_publisher	year	book_edition	description	book_isbn	book_supplementary	subject
7289	RA 781 M4788 1996	Dynamics of Fitness	"McGlynn, George"	United States of America	Bevan O' Callaghan	1996	N/A	352 pages ; Illustration ; 23 cm	697246515	N/A	Physical Fitness.
7159	RA 781.63 A5431 1980	Stretching	"Anderson, Bob"	"California, United States of America"	"Shelter Publications, Inc."	1980	N/A	192 pages ; Illustration ; 28 cm	9.78094E+12	N/A	Documents d'information -- Streching-- Exercise.
7764	RA 781.7 L337 1995	Relax & renew	"Lasater, Judith"	"California, United States of America"	"Quality Books, Inc."	1995	1st	240 pages ; Illustration ; 25 cm	962713848	N/A	Hatha yoga -- Stress management.
6918	RA 790 G127 2008	Principle of Mental Hygiene	"Gaerlan, Josefina E. "	"Quezon City, Philippines"	Ken Inc.	2008	N/A	148 pages ; Illustration ; 22 cm	9718558508	N/A	Mental Hygiene -- Philippines.
7932	RA 790.5 W664 1979	Mental Health in the 21st Century	"Williams, Thomas & Johnson James"	United States of America	Lexington Books	1979	N/A	194 pages ; 24 cm	669027189	N/A	Mental health planning -- Mental health services -- Psychiatry -- Clinical psychology.
6225	RA 971.6 K614 1996 c.1	Information Technology for Integrated Health Systems	"Kissinger, Kerry  & Borchardt, Sandra"	United States of America	"John Wiley & Sons, Inc."	1996	N/A	252 pages ; Illustration ; 24 cm	471114529	N/A	Information storage and retrieval systems--Health facilities. -- Information storage and retrieval systems--Medical care. -- Medical care--Data processing. -- Health services administration--Data processing.
7329	RA971.6 K614 1996 c.2	Information Technology for Integrated Health Systems	"Kissinger, Kerry & Borchardt, Sandra"	United States of America	John Wiley and Sons Inc.	1996	N/A	252 pages ; Illustration ; 24 cm	471114529	N/A	Information storage and retrieval systems--Health facilities. -- Information storage and retrieval systems--Medical care. -- Medical care--Data processing. -- Health services administration--Data processing.
7061	RB 30 C21211 1955	Clinical Biochemistry	"Cantarow, Abraham & Trumper, Max"	Philadelphia	W. B. Saunders Company	1955	5th	738 pages ; Illustration ; 24 cm	N/A	N/A	Biochemie -- Biochemistry -- Biochimie.
8106	RB155 R6289 2020	Genetics	"Robinson, Tara Rodden"		"John wiley & Sons, Inc."	2020	3rd	384 pages ; Illustration ; 10cm	9.78112E+12		Genetics--general
1554	RC 263 B6511 1978  	Cancer there's hope	Richard And Annette Bloch		"R. A. Bloch Cancer Foundation, Inc. "	1978	na	na	na		Cancer--Popular works. Cancer--Treatment. Cancer--Psychological aspects.
7965	RC 394 L655 1984	Smart but feeling Dumb	"Levinson, Harold "	United States of America	Warner Books	1984	na	na	9.78045E+12		Dyslexia.
7928	RC 451.4 C683 1982	Counseling Women	"Collier, Helen V. "	"New York, United States of America"	Free Press	1982	N/A	308 pages ; 24 cm	29058406	N/A	Counseling -- Psychology.
5881	RC 454 17e H776 2018 c.1	Abnormal psychology	"Hooley, Jill M. "	Singapore	Pearson Education South Asia Pte Ltd	2017	17th	na	9.78981E+12		
5882	RC 454 17e H776 2018 c.2	Abnormal psychology	"Hooley, Jill M. "	Singapore	Pearson Education South Asia Pte Ltd	2017	17th	792 pages ; Illustration ; 27 cm	9.78981E+12	N/A	N/A
7974	RC 454 B223 1995	Abnormal Psychology	"Barlow, David H. "	United States of America	Brooks Publishing	1995	N/A	806 pages ; Illustration ; 28 cm	534203582	N/A	"Psychology, Pathological -- Mental illness -- Durand, Vincent Mark."
6907	RC 454 R7881 1972	Abnormal Psychology 	"Rosen, Ephraim"	"Quezon City, Philippines"	JMC Press Inc.	1972	2nd	516 pages ; Illustration ; 28 cm	9711101866	N/A	N/A
1502	RC 454 W151 1986	Fundamentals of psychiatry	"Waldinger, Robert J."	USA	American Psychiatric Press Inc	1986	N/A	484 pages ; 23 cm	880482087	N/A	" Interview, Psychological Method -- Mental disorderrs -- Personality assessment -- Psychotherapy. "
6637	RC 455.2 B8631 1996	How To Partner With Managed Care 	"Browning, Charles H. & Browling, Beverley J. "	New York City	"John Wiley & Sons, Inc"	1996	N/A	366 pages ; 24 cm	471157511	N/A	Psychotherapy--Practice--Managed mental healty care--Psychiatry.
7832	RC 459 L655 1992	The World of Abnormal Psychology	"Levine, Toby Kleban"	new york	"HaperCollins Publishers, Inc."	1992	N/A	246 pages ; Illustration ; 27 cm	673465489	N/A	Study and Learning--Psychology
7055	RC 465 V835 1988	Casebook in Abnormal Psychology	Vitkus John 	New York	"McGraw-Hill,Inc"	1988	1st	130 pages ; 23cm	75554747	N/A	"Case Reports -- Case studies -- E?tudes de cas -- Maladies mentales -- Mental Disorders -- Mental illness -- Psychiatry -- Psychiatry Case studies -- Psychology, Pathological -- Psychopathologie -- Psychopathology
mental disorders."
7973	RC 467 M4661 2000	Insider's Guide to Graduate Programs in Clinical and Counseling Psychology	"Mayne, Tracy J. & Norcross, John C. & Sayette, Michael "	"New York, london"	Guilford Publications	2001	2001	342 pages ; 28 cm	1572304952	N/A	"
Canada -- Clinical psychology Study and teaching (Graduate) -- Clinical psychology Study and teaching -- (Graduate) United States -- Clinical psychology Vocational guidance"
7820	RC 480 L243 1982	The Psychotherapeutic Conspiracy	"Langs, Robert"	Unites states of America	"Jason Aronson, Inc."	1982	NA	338 pages ; 23 cm	876684886	N/A	Psychotherapy -- Psychotherapist and Patient.
6911	RC 480.515 G6611 1998	Making Therapy Work	"Gordon, Fredda & Gangi, Barbara & Wallman, Geraldine"	Unites states of America	Barnels and Noble Books	1998	NA	261 pages ; 23 cm 	760709998	NA	Psychotherapy -- Popular Works.
4710	RC 480.53 N53211 2015    	Interventions for Serious Mental Disorders :  Working with Individuals and Their Families	"Newhill, Christina E."	Unites states of America	Pearson	2015	NA	534 pages ; 27 cm	9.78021E+12	NA	Mentally ill Rehabilitation -- Mentally ill Family relationships -- Community mental health services -- Mental health services.
5014	RC 4835 G924 2013  c.1	Dangerous Drugs and Vice Control	"Guevarra, RIcardo M. "	Quezon City	"Wiseman's Books Trading, Inc."	2013	N/A	219 pages ; 22 cm	9.78971E+12	NA	Drug abuse -- Vice control.
5015	RC 4835 G924 2013 c.2	Dangerous Drugs and Vice Control	"Guevarra, RIcardo M. "	Quezon City	"Wiseman's Books Trading, Inc."	2013	N/A	na	9.78971E+12	NA	Drug abuse -- Vice control.
5016	RC 4835 G924 2013 c.3	Dangerous Drugs and Vice Control	"Guevarra, RIcardo M. "	Quezon City	"Wiseman's Books Trading, Inc."	2013	N/A	na	9.78971E+12	NA	Drug abuse -- Vice control.
7930	RC 488 Y16 1985 	The Theory and Practice of Group Psychotherapy	"Yalom, Irvin D."	Unites states of America	Basic Books	1985	3rd	590 pages ; 24 cm	465084478	NA	"Group psychotherapy -- Gruppentherapie -- Psychotherapy, Group --Psychothe?rapie de groupe."
1414	RC 489 J271 1978	Born to win : Transactional analysis with gestalt experiments	"James, Muriel and Jongeward, Dorothy"	Unites States of America	The Penguin Group	1978	N/A	329 pages : Illustrations ; 17 cm	9.78045E+12	N/A	Transactional Analysis-- Self Perception.
7840	RC 49 L128 1972	Psychosomatic disorders :  A behavioristic interpretaition	"Lachman, Sheldon"	"New York, United States of America"	"John Wiley & Sons, Inc."	1972	N/A	208 pages ; Illustration ; 22 cm	471511455	N/A	Medicine --  Psychosomatic -- Psychophysiologic Disorders
7943	RC 521 I61111 2000	Interventions in Dementia Care	N/A	Unites States of America	"Springer Publishing Company, Inc."	2000	N/A	na	826113257	N/A	"Dementia -- Quality of life -- Lawton, M. Powell -- Rubinstein, Robert L."
2905	RC 58 V447 1970 c.1    	Medical first aid (MEFA) for Seamen and Maritime Schools in the Philippines (Study Guide or upgrading Courses)	"Ventosa, Florencio T."	Quezon City	BusyBook Distributors	1970	N/A	79 pages ; 22 cm	9717471789	N/A	First aid in illness and injury -- study guides.
2906	RC 58 V447 1970 c.2                  	Medical First Aid (MEFA) For Seamen and Maritime Schools in the Philippines (Study Guide or Upgrading Courses) 	"Ventosa, Florencio T."	Quezon City	BusyBook Distributors	1970	N/A	79 pages ; 22 cm	9717471789	N/A	First aid in illness and injury -- study guides.
2907	RC 58 V447 1970 c.3               	Medical First Aid (MEFA) For Seamen and Maritime Schools in the Philippines (Study Guide or Upgrading Courses) 	"Ventosa, Florencio T."	Quezon City	BusyBook Distributors	1970	N/A	79 pages ; 22 cm	9717471789	N/A	First aid in illness and injury -- study guides.
2564	RC 581 G9431 1995                	Guidebook on Assisting disabled & Elderly People who Travel	N/A	"Quezon City, Philippines"	Raintree Publishing Inc.	1995	N/A	90 pages ; Illustration ; 23 cm	N/A	N/A	N/A
6435	RC 685 M1781 2010	"What you can do about high blood pressure : discovery, treatment, prevention, hypertension in children, complications"	"Madias, Nicolaos E."	England	"Arandel publishing Company, Inc"	1978	na	28 pages ; illustrations ; 21 cm	895690098		
4290	RC 81 F1981 2010            	"Family guide to health (Visualize, Heal, Prevent)"	N/A	Singapore	QA International	2010	N/A	127 pages ; Illustration ; 22 cm	9.78981E+12	N/A	Health Encyclopedias -- Diseases Encyclopedias -- Human body Encyclopedias -- Preventive medicine Encyclopedias -- Medicine Popular works -- Electronic books.
6900	RC 86.7 A113 1979	First aid and Emergency care	"Aaron, James E. "	"New York, United States of America"	"Macmillan, New York"	1972	2nd	422 pages : Illustrations ; 21 cm	9710829203	N/A	"First aid in illness and injury -- Medical emergencies -- Aaron, James E. -- First aid emergency care."
4996	RC 86.7 M696 2011	FIRST AID Responding to Emergency Transport of the sick and injured  	"Mogol, Adonis A."	"Quezon City, Philippines"	Wiseman's Books Trading Inc.	2011	N/A	225 pages : Illustrations ; 27 cm	9.78971E+12	N/A	N/A
4997	RC 86.7 M696 2011 c.2 	FIRST AID Responding to Emergency Transport of the sick and injured  	"Mogol, Adonis A."	"Quezon City, Philippines"	Wiseman's Books Trading Inc.	2011	N/A	225 pages : Illustrations ; 27 cm	9.78971E+12	N/A	N/A
2444	RC 86.8 B8491 1992 6e	First aid manual : the step-by-step guide for everyone	British Red Cross Society	Great Britain	Dorling Kindersley Limited	21992	6th	256 pages ; Illustration ; color ; 21 cm	9.78076E+12	N/A	"First aid in illness and injury--Handbooks, manuals, etc. Rescue work."
4518	RC 86.8 V627 2015 c.1    	"Handbook on First aid, rescue and water safety"	"Vicente, Jezreel B., Vicente, Rhescien Mae B., & De Asis, Maria Krisia Fae R."	"Quezon City, Philippines"	"Wiseman's Book Trading, Inc."	2015	N/A	127 pages ; Illustration ; 22 cm	9.78972E+12	N/A	"First aid in illness and injury -- Handbooks, manuals, etc. -- Rescue work."
4519	RC 86.8 V627 2015 c.2   	"Handbook on First aid, rescue and water safety"	"Vicente, Jezreel B., Vicente, Rhescien Mae B., & De Asis, Maria Krisia Fae R."	"Quezon City, Philippines"	"Wiseman's Book Trading, Inc."	2015	N/A	127 pages ; Illustration ; 22 cm	9.78972E+12	N/A	"First aid in illness and injury -- Handbooks, manuals, etc. -- Rescue work."
6484	RC 87 M696 1970	First Aid Manual	"Mogol, Adonis A."	"Medichem Pharmaceuticals, INC."	"Medichhem Pharmaceuticals,.Inc"	1970	N/A	56 pages ; Illustration ; 15 cm	N/A	N/A	N/A
7065	RC 88.9 N969 2003	"Germs, Biological, Warfare, Vaccinations"	"Null, Gary, Ph.D."	"Canada, United States of America"	Gary Null	2003	N/A	304 pages  ; 23 cm	1583225188	N/A	"Bioterrorism -- Communicable Diseases -- Prevention -- Communicable Disease -- Alternative Treatment -- Vaccination -- Complication -- Alternative Medicine -- Feast, James."
6647	RC 933 C6231 1917	Arthritis the Conquest!	"Clements, Harry "	"Great Britain, United Kingdom"	Thorson Publishers Limited	1973	N/A	64 pages ; 19 cm	722502168	N/A	Arthritis -- Nutritional aspects -- Nutritional aspects of arthritis.
7865	RC954 W4151 1987	Working with the aged	"Weiner, Marcella & Brok, Albert & Shadowsky, Alvin M."	New york	Appleton Century Crofts	1987	2nd	234 pages ; Illustration ; 23 cm	838598331	N/A	"Geriatric nursing.
Older people--Rehabilitation."
1438	RD 85 B297 1970	Look into my eyes : (clinical and experimental hypnosis in the Philippine setting)	"Bascara, Leonardo L."	"Metro, manila"	MANUEL L. MORATO PUBLISHER	2010	N/A	"
122 pages : Illustrations ; 25 cm"	N/A	N/A	Hypnotism-- Therapeutic use-- Philippines.
7753	RJ 131 C5321 2000	Child development abstract & bibliography	N/A	North America	Blackwell Publishers	2000	N/A	170 pages : 23 cm	N/A	N/A	Abstracts -- Bibliographies -- Child development -- Child development Abstracts Periodicals.
7850	RJ 140 S6311 1994	Teenage Health Care	"Slap, Gail & Jablow, Martha"	"New York, United States of America"	Pocket Books	1994	N/A	530 pages : Illustration ; 23 cm	671754122	N/A	"Teenagers Health and hygiene -- Teenagers Diseases -- Jablow, Matha Moraghan."
7735	RJ 504 S893 1999	No-Talk Therapy for Children and Adolescents	"Straus, Martha"	"New York, United States of America"	W.W. Norton & Company	1999	1st	"
242 pages : 21 cm"	393702863	N/A	Child psychotherapy -- Adolescent psychotherapy -- Multimodal psychotherapy for children -- Play therapy.
2612	RJ 506  [s.n.]  2015     	Autism (Conciousness Week Celebration)	na	na	na	2015	na	na	na		
2627	RJ 506  H23679  2013	How to Include Children with Disabilities in School-based Disaster Risk Reduction	Handicap International	Cambodia	Handicap International	2013	na	na	na		
2626	RJ 506  K628  1998 c.12	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
7923	RJ 506 B388 1999	Confronting Autism: The Aurora on the dark side of Venus	"Beck, Victoria A."	United States of America	"New Destiny Educational Product, Inc."	1999	N/A	na	96749690	N/A	Autism in children Treatment -- Autisme infantile Traitement -- Autistic children Rehabilitation.
2628	RJ 506 H23679 2013	How to Include Children with Disabilities in School-based Disaster Risk Reduction	Handicap International	Cambodia	Handicap International	2013	na	na	na		
2639	RJ 506 K628  1998	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	1998	na	na	na		
2630	RJ 506 K628  1998 c.10	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
2629	RJ 506 K628  1998 c.11	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
2636	RJ 506 K628  1998 c.4	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
2634	RJ 506 K628  1998 c.6	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
2631	"RJ 506 K628 1998 c,8"	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
2638	RJ 506 K628 1998 c.2	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
2637	RJ 506 K628 1998 c.3	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
2635	RJ 506 K628 1998 c.5	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
2633	RJ 506 K628 1998 c.7	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
2632	RJ 506 K628 1998 c.9	Autismo…	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines"	Philippines	"Kiwanis Club of Kalayaan, QC and Autism Socitey of the Philippines "	1998	na	na	na		
7802	RM 170 L7641 2009	I.V. Therapy an Incredibly Easy! Workout	Lippincott Williams & Wilkins 	China	Wolters Kluwer/Lippincott Williams & Wilkins	2009	N/A	241 pages : Illustration ; 25 cm	9.78078E+12	N/A	Chemotherapy -- Chimiothe?rapie -- Drug Therapy.
3070	RS 55.2 C6521 2002	Management of policy formulation: the generics act of 1988	"Co, Edna Estifania A."	Philippines	University of the Philippines	2002	NA	175 pages ; 25 cm	971872933X		Drugs – Generic substitution – Law and legislation – Philippines--Pharmaceutical policy – Philippines--Pharmacy – Law and legislation – Philippines.
7792	RT 41 J861 1997	Journal of holistic nursing	N/A	London	"SAGE Publications, Inc."	1997	Volume 15	96 pages ; 21 cm	N/A	N/A	N/A
7859	RT 48 B945 1998	Clinical Companion for Health assessment and Physical Examination	"Burnette, Tamera & Estes, Mary Ellen"	United States of America	"Delmar, Albany"	1998	N/A	356 pages : illustrations ; 22 cm	9.78083E+12	N/A	Diagnostics infirmiers -- Nursing Assessment -- Nursing assessment -- Physical Examination nursing.
7969	RT 55 N965 2008	Fundamentals Success 	"Nugent, Patricia M. & Vitale, Barbara A. "	"Philadelphia, Pennsylvania, United States of America"	F. A Davis Company	2008	2nd	402 pages ; Illustration ; 27 cm	9.7808E+12	N/A	Critical thinking -- Examination Questions -- Examinations.
2888	RT 68 E673 2005               	Mathematics for Nurses	"Erfelo, Rodolfo T., Sirug, Winston S. & Turqueza, Amelita G."	"Mandaluyong City, Philippines"	Books Atbp. Publishing Corp.	2005	N/A	279 pages ; 22 cm	971041200	N/A	Nursing -- Mathematics -- Pharmaceutical arithmetic.
2876	RT 81.5 U65 2008                  	"The UPCN Research Bulletin Issue No.5, 2000-2008"	UP College of Nursing	"Mandaluyong City, Philippines"	Books Atbp. Publishing Corp.	2008	N/A	146 pages ; 25 cm	9710388615	N/A	Nursing -- Research.
